Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),year,month,day,dayofweek,quarter,week_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,Is_Holiday,Is_Functioning_Day,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Temp_Humidity,Temp_WindSpeed,Humidity_Wind,Comfort_Index,Is_Weekend,Is_Rush_Hour,Is_Night,Is_NonWorking_Day,Hour_Temperature,Hour_Humidity,Hour_Visibility,Winter_Temperature,Spring_Temperature,Summer_Temperature,Autumn_Temperature,Bad_Weather,Extreme_Temp
82,5,2.0,83,2.7,253,-0.5,0.0,0.0,0.0,2017,12,4,0,4,49,0.9659258262890683,0.25881904510252074,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,166.0,5.4,224.10000000000002,7.56,0,0,1,0,10.0,415,1265,2.0,0.0,0.0,0.0,0,0
200,6,1.2,76,3.7,371,-2.5,0.0,0.1,0.0,2017,12,4,0,4,49,1.0,6.123233995736766e-17,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,91.2,4.44,281.2,9.059999999999999,0,0,0,0,7.199999999999999,456,2226,1.2,0.0,0.0,0.0,1,0
498,7,0.2,68,3.4,702,-5.0,0.0,0.0,0.0,2017,12,4,0,4,49,0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,13.600000000000001,0.68,231.2,11.02,0,1,0,0,1.4000000000000001,476,4914,0.2,0.0,0.0,0.0,0,0
937,8,-0.8,69,3.5,954,-5.7,0.01,0.0,0.0,2017,12,4,0,4,49,0.8660254037844387,-0.49999999999999983,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-55.2,-2.8000000000000003,241.5,10.2,0,1,0,0,-6.4,552,7632,-0.8,-0.0,-0.0,-0.0,0,1
509,9,-1.5,47,4.2,1888,-11.3,0.22,0.0,0.0,2017,12,4,0,4,49,0.7071067811865476,-0.7071067811865475,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-70.5,-6.300000000000001,197.4,16.31,0,0,0,0,-13.5,423,16992,-1.5,-0.0,-0.0,-0.0,0,1
311,10,-1.1,40,4.5,2000,-13.0,0.64,0.0,0.0,2017,12,4,0,4,49,0.49999999999999994,-0.8660254037844387,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-44.0,-4.95,180.0,18.55,0,0,0,0,-11.0,400,20000,-1.1,-0.0,-0.0,-0.0,0,1
379,11,-0.5,41,4.1,1799,-12.1,0.94,0.0,0.0,2017,12,4,0,4,49,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-20.5,-2.05,168.1,18.63,0,0,0,0,-5.5,451,19789,-0.5,-0.0,-0.0,-0.0,0,1
393,12,-0.3,38,4.8,1823,-12.9,1.11,0.0,0.0,2017,12,4,0,4,49,1.2246467991473532e-16,-1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-11.4,-1.44,182.4,19.49,0,0,0,0,-3.5999999999999996,456,21876,-0.3,-0.0,-0.0,-0.0,0,1
391,13,0.0,30,5.4,1938,-15.5,1.17,0.0,0.0,2017,12,4,0,4,49,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,0.0,0.0,162.0,21.92,0,0,0,0,0.0,390,25194,0.0,0.0,0.0,0.0,1,0
338,14,0.1,27,4.5,2000,-16.7,1.09,0.0,0.0,2017,12,4,0,4,49,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,2.7,0.45,121.5,23.05,0,0,0,0,1.4000000000000001,378,28000,0.1,0.0,0.0,0.0,0,0
341,15,-0.1,25,5.8,2000,-17.8,0.88,0.0,0.0,2017,12,4,0,4,49,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-2.5,-0.58,145.0,23.29,0,0,0,0,-1.5,375,30000,-0.1,-0.0,-0.0,-0.0,1,1
375,16,-0.2,23,4.7,2000,-18.8,0.55,0.0,0.0,2017,12,4,0,4,49,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-4.6000000000000005,-0.9400000000000001,108.10000000000001,24.059999999999995,0,0,0,0,-3.2,368,32000,-0.2,-0.0,-0.0,-0.0,0,1
515,17,-1.3,26,5.3,2000,-18.3,0.18,0.0,0.0,2017,12,4,0,4,49,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-33.800000000000004,-6.89,137.79999999999998,22.490000000000002,0,1,0,0,-22.1,442,34000,-1.3,-0.0,-0.0,-0.0,1,1
807,18,-2.1,29,3.9,2000,-17.7,0.0,0.0,0.0,2017,12,4,0,4,49,-1.0,-1.8369701987210297e-16,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-60.900000000000006,-8.19,113.1,21.47,0,1,0,0,-37.800000000000004,522,36000,-2.1,-0.0,-0.0,-0.0,0,1
568,19,-2.9,32,3.2,2000,-17.3,0.0,0.0,0.0,2017,12,4,0,4,49,-0.9659258262890684,0.2588190451025203,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-92.8,-9.28,102.4,20.31,0,1,0,0,-55.1,608,38000,-2.9,-0.0,-0.0,-0.0,0,1
398,20,-3.6,38,3.0,2000,-15.8,0.0,0.0,0.0,2017,12,4,0,4,49,-0.8660254037844386,0.5000000000000001,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-136.8,-10.8,114.0,18.199999999999996,0,0,0,0,-72.0,760,40000,-3.6,-0.0,-0.0,-0.0,0,1
397,21,-4.6,43,4.5,2000,-15.3,0.0,0.0,0.0,2017,12,4,0,4,49,-0.7071067811865477,0.7071067811865474,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-197.79999999999998,-20.7,193.5,15.899999999999997,0,0,0,0,-96.6,903,42000,-4.6,-0.0,-0.0,-0.0,0,1
353,22,-5.3,45,2.5,2000,-15.3,0.0,0.0,0.0,2017,12,4,0,4,49,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-238.5,-13.25,112.5,15.35,0,0,1,0,-116.6,990,44000,-5.3,-0.0,-0.0,-0.0,0,1
248,23,-5.8,44,2.4,2000,-16.1,0.0,0.0,0.0,2017,12,4,0,4,49,-0.25881904510252157,0.9659258262890681,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-255.2,-13.92,105.6,15.42,0,0,1,0,-133.4,1012,46000,-5.8,-0.0,-0.0,-0.0,0,1
216,0,-6.1,42,2.6,2000,-16.9,0.0,0.0,0.0,2017,12,5,1,4,49,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-256.2,-15.86,109.2,15.829999999999998,0,0,1,0,-0.0,0,0,-6.1,-0.0,-0.0,-0.0,0,1
198,1,-6.5,41,2.8,2000,-17.6,0.0,0.0,0.0,2017,12,5,1,4,49,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-266.5,-18.2,114.8,15.889999999999999,0,0,1,0,-6.5,41,2000,-6.5,-0.0,-0.0,-0.0,0,1
124,2,-6.8,41,2.5,2000,-17.8,0.0,0.0,0.0,2017,12,5,1,4,49,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-278.8,-17.0,102.5,15.799999999999999,0,0,1,0,-13.6,82,4000,-6.8,-0.0,-0.0,-0.0,0,1
62,3,-6.9,39,2.0,2000,-18.5,0.0,0.0,0.0,2017,12,5,1,4,49,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-269.1,-13.8,78.0,16.450000000000003,0,0,1,0,-20.700000000000003,117,6000,-6.9,-0.0,-0.0,-0.0,0,1
42,4,-7.2,34,3.0,2000,-20.4,0.0,0.0,0.0,2017,12,5,1,4,49,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-244.8,-21.6,102.0,17.599999999999998,0,0,1,0,-28.8,136,8000,-7.2,-0.0,-0.0,-0.0,0,1
82,5,-7.4,33,2.6,2000,-20.9,0.0,0.0,0.0,2017,12,5,1,4,49,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-244.20000000000002,-19.240000000000002,85.8,17.88,0,0,1,0,-37.0,165,10000,-7.4,-0.0,-0.0,-0.0,0,1
172,6,-7.4,34,3.2,2000,-20.6,0.0,0.0,0.0,2017,12,5,1,4,49,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-251.60000000000002,-23.680000000000003,108.80000000000001,17.46,0,0,0,0,-44.400000000000006,204,12000,-7.4,-0.0,-0.0,-0.0,0,1
381,7,-7.5,33,2.2,2000,-21.0,0.0,0.0,0.0,2017,12,5,1,4,49,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-247.5,-16.5,72.60000000000001,17.909999999999997,0,1,0,0,-52.5,231,14000,-7.5,-0.0,-0.0,-0.0,0,1
812,8,-8.1,36,1.6,2000,-20.5,0.01,0.0,0.0,2017,12,5,1,4,49,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-291.59999999999997,-12.96,57.6,16.83,0,1,0,0,-64.8,288,16000,-8.1,-0.0,-0.0,-0.0,0,1
462,9,-7.6,31,1.3,1974,-21.8,0.21,0.0,0.0,2017,12,5,1,4,49,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-235.6,-9.879999999999999,40.300000000000004,18.639999999999997,0,0,0,0,-68.39999999999999,279,17766,-7.6,-0.0,-0.0,-0.0,0,1
269,10,-5.5,26,2.8,1967,-22.0,0.64,0.0,0.0,2017,12,5,1,4,49,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-143.0,-15.399999999999999,72.8,20.89,0,0,0,0,-55.0,260,19670,-5.5,-0.0,-0.0,-0.0,0,1
334,11,-3.9,25,0.0,1959,-21.0,0.0,0.0,0.0,2017,12,5,1,4,49,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-97.5,-0.0,0.0,22.55,0,0,0,0,-42.9,275,21549,-3.9,-0.0,-0.0,-0.0,0,1
321,12,-2.3,25,0.0,1962,-19.7,0.0,0.0,0.0,2017,12,5,1,4,49,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-57.49999999999999,-0.0,0.0,23.35,0,0,0,0,-27.599999999999998,300,23544,-2.3,-0.0,-0.0,-0.0,0,1
325,13,-1.6,27,0.0,1955,-18.2,0.0,0.0,0.0,2017,12,5,1,4,49,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-43.2,-0.0,0.0,23.099999999999998,0,0,0,0,-20.8,351,25415,-1.6,-0.0,-0.0,-0.0,0,1
334,14,-1.1,28,0.0,2000,-17.3,0.0,0.0,0.0,2017,12,5,1,4,49,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-30.800000000000004,-0.0,0.0,23.049999999999997,0,0,0,0,-15.400000000000002,392,28000,-1.1,-0.0,-0.0,-0.0,0,1
353,15,-0.7,28,0.0,2000,-16.9,0.0,0.0,0.0,2017,12,5,1,4,49,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-19.599999999999998,-0.0,0.0,23.249999999999996,0,0,0,0,-10.5,420,30000,-0.7,-0.0,-0.0,-0.0,0,1
435,16,-0.5,30,0.0,2000,-16.0,0.0,0.0,0.0,2017,12,5,1,4,49,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-15.0,-0.0,0.0,22.75,0,0,0,0,-8.0,480,32000,-0.5,-0.0,-0.0,-0.0,0,1
529,17,-1.6,35,0.0,2000,-15.1,0.0,0.0,0.0,2017,12,5,1,4,49,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-56.0,-0.0,0.0,20.7,0,1,0,0,-27.200000000000003,595,34000,-1.6,-0.0,-0.0,-0.0,0,1
789,18,-2.6,40,0.0,2000,-14.4,0.0,0.0,0.0,2017,12,5,1,4,49,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-104.0,-0.0,0.0,18.7,0,1,0,0,-46.800000000000004,720,36000,-2.6,-0.0,-0.0,-0.0,0,1
597,19,-3.2,45,0.0,2000,-13.5,0.0,0.0,0.0,2017,12,5,1,4,49,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-144.0,-0.0,0.0,16.9,0,1,0,0,-60.800000000000004,855,38000,-3.2,-0.0,-0.0,-0.0,0,1
418,20,-3.5,46,0.0,2000,-13.4,0.0,0.0,0.0,2017,12,5,1,4,49,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-161.0,-0.0,0.0,16.45,0,0,0,0,-70.0,920,40000,-3.5,-0.0,-0.0,-0.0,0,1
415,21,-3.7,47,0.0,2000,-13.3,0.0,0.0,0.0,2017,12,5,1,4,49,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-173.9,-0.0,0.0,16.049999999999997,0,0,0,0,-77.7,987,42000,-3.7,-0.0,-0.0,-0.0,0,1
393,22,-2.8,49,0.0,2000,-12.0,0.0,0.0,0.0,2017,12,5,1,4,49,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-137.2,-0.0,0.0,15.899999999999999,0,0,1,0,-61.599999999999994,1078,44000,-2.8,-0.0,-0.0,-0.0,0,1
244,23,-2.5,59,0.0,1210,-9.4,0.0,0.0,0.0,2017,12,5,1,4,49,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-147.5,-0.0,0.0,13.049999999999999,0,0,1,0,-57.5,1357,27830,-2.5,-0.0,-0.0,-0.0,0,1
145,0,-2.8,77,0.0,331,-6.2,0.0,0.1,0.1,2017,12,6,2,4,49,0.0,1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-215.6,-0.0,0.0,7.5,0,0,1,0,-0.0,0,0,-2.8,-0.0,-0.0,-0.0,1,1
144,1,-3.0,79,0.0,293,-6.1,0.0,0.0,0.3,2017,12,6,2,4,49,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-237.0,-0.0,0.0,6.8,0,0,1,0,-3.0,79,293,-3.0,-0.0,-0.0,-0.0,1,1
117,2,-3.0,79,0.0,1862,-6.1,0.0,0.0,0.4,2017,12,6,2,4,49,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-237.0,-0.0,0.0,6.8,0,0,1,0,-6.0,158,3724,-3.0,-0.0,-0.0,-0.0,1,1
78,3,-3.2,78,0.0,1808,-6.4,0.0,0.2,0.4,2017,12,6,2,4,49,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-249.60000000000002,-0.0,0.0,7.0,0,0,1,0,-9.600000000000001,234,5424,-3.2,-0.0,-0.0,-0.0,1,1
58,4,-3.4,75,0.0,1982,-7.2,0.0,0.0,0.4,2017,12,6,2,4,49,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-255.0,-0.0,0.0,7.8,0,0,1,0,-13.6,300,7928,-3.4,-0.0,-0.0,-0.0,1,1
87,5,-3.6,76,0.0,1934,-7.2,0.0,0.0,0.4,2017,12,6,2,4,49,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-273.6,-0.0,0.0,7.3999999999999995,0,0,1,0,-18.0,380,9670,-3.6,-0.0,-0.0,-0.0,1,1
142,6,-3.7,76,0.0,1864,-7.3,0.0,0.0,0.4,2017,12,6,2,4,49,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-281.2,-0.0,0.0,7.35,0,0,0,0,-22.200000000000003,456,11184,-3.7,-0.0,-0.0,-0.0,1,1
379,7,-4.2,77,0.0,1741,-7.6,0.0,0.0,0.3,2017,12,6,2,4,49,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-323.40000000000003,-0.0,0.0,6.799999999999999,0,1,0,0,-29.400000000000002,539,12187,-4.2,-0.0,-0.0,-0.0,1,1
802,8,-4.2,78,0.0,1518,-7.4,0.01,0.0,0.2,2017,12,6,2,4,49,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-327.6,-0.0,0.0,6.5,0,1,0,0,-33.6,624,12144,-4.2,-0.0,-0.0,-0.0,1,1
440,9,-3.3,70,0.0,1324,-7.9,0.25,0.0,0.2,2017,12,6,2,4,49,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-231.0,-0.0,0.0,9.35,0,0,0,0,-29.7,630,11916,-3.3,-0.0,-0.0,-0.0,1,1
307,10,-0.9,64,0.0,1224,-6.8,0.63,0.0,0.2,2017,12,6,2,4,49,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-57.6,-0.0,0.0,12.35,0,0,0,0,-9.0,640,12240,-0.9,-0.0,-0.0,-0.0,1,1
381,11,1.6,57,1.2,1261,-6.0,0.93,0.0,0.0,2017,12,6,2,4,49,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,91.2,1.92,68.39999999999999,15.46,0,0,0,0,17.6,627,13871,1.6,0.0,0.0,0.0,0,0
405,12,2.4,52,0.9,1224,-6.4,1.08,0.0,0.0,2017,12,6,2,4,49,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,124.8,2.16,46.800000000000004,17.419999999999998,0,0,0,0,28.799999999999997,624,14688,2.4,0.0,0.0,0.0,0,0
442,13,4.2,47,1.1,1469,-6.1,1.1,0.0,0.0,2017,12,6,2,4,49,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,197.4,4.620000000000001,51.7,19.78,0,0,0,0,54.6,611,19097,4.2,0.0,0.0,0.0,0,0
416,14,5.5,34,1.0,1966,-9.1,0.96,0.0,0.0,2017,12,6,2,4,49,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,187.0,5.5,34.0,24.35,0,0,0,0,77.0,476,27524,5.5,0.0,0.0,0.0,0,0
412,15,5.5,31,3.1,1968,-10.3,0.72,0.0,0.0,2017,12,6,2,4,49,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,170.5,17.05,96.10000000000001,24.83,0,0,0,0,82.5,465,29520,5.5,0.0,0.0,0.0,0,0
496,16,5.3,37,2.9,2000,-8.2,0.36,0.0,0.0,2017,12,6,2,4,49,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,196.1,15.37,107.3,22.97,0,0,0,0,84.8,592,32000,5.3,0.0,0.0,0.0,0,0
239,17,4.1,60,2.5,1565,-2.9,0.1,0.0,0.0,2017,12,6,2,4,49,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,245.99999999999997,10.25,150.0,15.55,0,1,0,0,69.69999999999999,1020,26605,4.1,0.0,0.0,0.0,0,0
204,18,1.7,90,1.0,66,0.2,0.0,0.3,0.3,2017,12,6,2,4,49,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,153.0,1.7,90.0,5.65,0,1,0,0,30.599999999999998,1620,1188,1.7,0.0,0.0,0.0,1,0
205,19,1.2,92,0.7,180,0.0,0.0,0.0,1.0,2017,12,6,2,4,49,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,110.39999999999999,0.84,64.39999999999999,4.86,0,1,0,0,22.8,1748,3420,1.2,0.0,0.0,0.0,1,0
190,20,1.2,94,0.6,228,0.3,0.0,0.0,1.0,2017,12,6,2,4,49,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,112.8,0.72,56.4,4.28,0,0,0,0,24.0,1880,4560,1.2,0.0,0.0,0.0,1,0
165,21,1.1,92,0.5,235,0.0,0.0,0.7,1.0,2017,12,6,2,4,49,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,101.2,0.55,46.0,4.8500000000000005,0,0,0,0,23.1,1932,4935,1.1,0.0,0.0,0.0,1,0
222,22,1.3,92,0.6,233,0.1,0.0,0.0,1.0,2017,12,6,2,4,49,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,119.60000000000001,0.78,55.199999999999996,4.93,0,0,1,0,28.6,2024,5126,1.3,0.0,0.0,0.0,1,0
193,23,1.3,92,0.6,209,0.1,0.0,0.0,1.0,2017,12,6,2,4,49,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,119.60000000000001,0.78,55.199999999999996,4.93,0,0,1,0,29.900000000000002,2116,4807,1.3,0.0,0.0,0.0,1,0
198,0,1.4,92,0.5,240,0.2,0.0,0.0,0.9,2017,12,7,3,4,49,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,128.79999999999998,0.7,46.0,5.0,0,0,1,0,0.0,0,0,1.4,0.0,0.0,0.0,1,0
218,1,1.5,92,0.4,227,0.3,0.0,0.0,0.9,2017,12,7,3,4,49,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,138.0,0.6000000000000001,36.800000000000004,5.07,0,0,1,0,1.5,92,227,1.5,0.0,0.0,0.0,1,0
149,2,1.4,92,0.7,168,0.2,0.0,0.0,0.9,2017,12,7,3,4,49,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,128.79999999999998,0.9799999999999999,64.39999999999999,4.96,0,0,1,0,2.8,184,336,1.4,0.0,0.0,0.0,1,0
102,3,1.9,91,1.4,218,0.5,0.0,0.0,0.9,2017,12,7,3,4,49,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,172.9,2.6599999999999997,127.39999999999999,5.369999999999999,0,0,1,0,5.699999999999999,273,654,1.9,0.0,0.0,0.0,1,0
62,4,1.6,92,0.7,119,0.4,0.0,0.0,0.9,2017,12,7,3,4,49,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,147.20000000000002,1.1199999999999999,64.39999999999999,5.0600000000000005,0,0,1,0,6.4,368,476,1.6,0.0,0.0,0.0,1,0
83,5,1.5,92,1.1,175,0.3,0.0,0.0,0.9,2017,12,7,3,4,49,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,138.0,1.6500000000000001,101.2,4.93,0,0,1,0,7.5,460,875,1.5,0.0,0.0,0.0,1,0
137,6,1.0,93,0.5,148,0.0,0.0,0.0,0.9,2017,12,7,3,4,49,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,93.0,0.5,46.5,4.5,0,0,0,0,6.0,558,888,1.0,0.0,0.0,0.0,1,0
367,7,0.3,93,0.5,173,-0.7,0.0,0.0,0.9,2017,12,7,3,4,49,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,27.9,0.15,46.5,4.15,0,1,0,0,2.1,651,1211,0.3,0.0,0.0,0.0,1,0
754,8,-0.2,96,0.8,173,-0.7,0.01,0.0,0.8,2017,12,7,3,4,49,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,-19.200000000000003,-0.16000000000000003,76.80000000000001,2.9399999999999995,0,1,0,0,-1.6,768,1384,-0.2,-0.0,-0.0,-0.0,1,1
415,9,0.1,91,0.8,265,-1.1,0.14,0.0,0.8,2017,12,7,3,4,49,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,9.1,0.08000000000000002,72.8,4.59,0,0,0,0,0.9,819,2385,0.1,0.0,0.0,0.0,1,0
321,10,1.1,83,0.7,311,-1.4,0.41,0.0,0.7,2017,12,7,3,4,49,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,False,False,False,True,91.30000000000001,0.77,58.099999999999994,7.51,0,0,0,0,11.0,830,3110,1.1,0.0,0.0,0.0,1,0
